id,city,city_aka,state,country,iso3,continent,lat,lon,gmp,population_city,population_country,traffic_mortality,literacy_rate,avg_height,med_age,gini,traffic_index,videos,time_of_day,start_time,end_time,vehicle_type,upload_date,channel
4246,Narbonne,[],,France,FRA,Europe,43.1837757,3.0041906,0.0,50776,66351959,5.1,0.0,172.0,41.4,32.4,30.77,"[tnsLdrYcW50,ANoTKzc-cLU,LbHvbYju85U,h75Ehx8W9qQ,mP3SNcSInck]","[[0],[0],[0],[0],[0]]","[[6],[6],[0],[873],[740]]","[[1217],[1400],[2042],[2142],[2134]]","[0,0,0,0,0]","[16092023,16092023,23092021,19092021,19092021]","[UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q]"
4247,Dijon,[],,France,FRA,Europe,47.3215806,5.0414701,0.0,158002,66351959,5.1,0.0,172.0,41.4,32.4,0.0,"[eJRXBpWcyRI,4eZATIfNHr4,eAvo7xX9Uo4,KpUB3sWCEtI,jzdObB54avc,CGXrqoILF2g,yVf10_qPI4I,t2oX3d9wKOU,dxJJJFbhVxY]","[[0],[0],[0],[0,0,0],[0],[0],[0],[0],[0]]","[[0],[258],[10],[0,475,820],[0],[0],[0],[0],[0]]","[[1062],[875],[1097],[230,670,1203],[1058],[1031],[1097],[1799],[1800]]","[0,0,0,0,0,0,0,0,0]","[24062023,23062023,22062023,21062023,21062023,20062023,19062023,2072025,4012025]","[UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UC8gCwZPoh3Vza-pGZAA8E0w,UCIEYAtvhx3RjGYgy_TZr2Jw]"
4248,Chalon-sur-Saône,[Chalon-sur-Saone],,France,FRA,Europe,46.7831001,4.8534326,0.0,47251,66351959,5.1,0.0,172.0,41.4,32.4,0.0,"[RTbeqd_X3RY,0hpe8-aPyPE,CZO9f0rIZlA,Yo1jxgfb35I,d8to0CmtJi4,bvSRRfY0moM]","[[0],[0,0,0],[0],[0,0],[0],[0]]","[[0],[22,777,1150],[0],[0,534],[40],[10]]","[[518],[505,943,1485],[1310],[490,1502],[532],[1470]]","[0,0,0,0,0,0]","[22062023,21062023,19062023,17062023,16062023,12062023]","[UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q]"
4249,Auxerre,[],,France,FRA,Europe,47.7961287,3.570579,0.0,41516,66351959,5.1,0.0,172.0,41.4,32.4,0.0,"[1wk7FLsRefQ,oA4fl3yh-8Y,YfvLp1t328g,5pMtvqPZPWU]","[[0],[0],[0],[0]]","[[0],[7],[0],[5]]","[[495],[752],[1076],[1077]]","[0,0,0,0]","[15062023,14062023,13062023,10062023]","[UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q]"
4250,Senlis,[],,France,FRA,Europe,49.206159,2.58419,0.0,19160,66351959,5.1,0.0,172.0,41.4,32.4,0.0,"[SjG4LiY7FgA,Y3Mc6tGauno,bTUL2N9tjng,SgpjJFAvgWU,pbjqSqt9XdQ]","[[0],[0,0],[0,0],[0],[0]]","[[50],[0,550],[0,750],[0],[63]]","[[1010],[405,1066],[625,1050],[532],[1327]]","[0,0,0,0,0]","[12062023,11062023,10062023,10062023,9062023]","[UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q]"
4251,Marly-la-ville,[],,France,FRA,Europe,49.0823913,2.5034402,0.0,10997,66351959,5.1,0.0,172.0,41.4,32.4,0.0,[G2ZDPkZ74II],[[0]],[[0]],[[533]],[0],[08062023],[UCgk6XhaelDlSGTOaKaFej0Q]
4252,Goussainville,[],,France,FRA,Europe,49.0323168,2.4733628,0.0,30047,66351959,5.1,0.0,172.0,41.4,32.4,0.0,"[XVjsMTpaovU,8OfuLOC0XK4]","[[0,0],[0]]","[[0,855],[0]]","[[727,880],[1067]]","[0,0]","[7062023,7062023]","[UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q]"
4253,Dammartin-en-Goële,[Dammartin-en-Goele],,France,FRA,Europe,49.0547758,2.6835682,0.0,8552,66351959,5.1,0.0,172.0,41.4,32.4,27.78,"[cxtL9Z6JG20,HDH01ZTqfBM]","[[0,0,0],[0]]","[[28,844,1125],[460]]","[[370,955,1423],[1072]]","[0,0]","[6062023,5062023]","[UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q]"
4254,Meaux,[],,France,FRA,Europe,48.9582708,2.8773541,0.0,53811,66351959,5.1,0.0,172.0,41.4,32.4,29.41,"[GvzQae6ZDbo,vcYYuT102yU,lw8x42Y7bus,76xeobO7K84,06EIIK8t51c]","[[0],[0],[0,0],[0],[0]]","[[0],[5],[0,280],[0],[1273]]","[[450],[541],[224,920],[1501],[1388]]","[0,0,0,0,0]","[5062023,3062023,3062023,2062023,1062023]","[UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q]"
4255,Reims,[],,France,FRA,Europe,49.2577886,4.031926,0.0,196565,66351959,5.1,0.0,172.0,41.4,32.4,0.0,"[FzOgGKtoH8s,6jzAhSFhG78,YOUegoqiCAI,zUdNEm6qlq0,b8SuIKOIwm8,dkhR37pcRfg,tfx7ROuvE1k]","[[0],[0],[0],[0],[0,0],[0],[0]]","[[0],[0],[10],[0],[10,780],[0],[6390]]","[[1260],[1865],[1774],[1171],[410,916],[928],[6919]]","[0,0,0,0,0,0,0]","[1062023,30052023,28052023,27052023,25052023,24052023,12062025]","[UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UCgk6XhaelDlSGTOaKaFej0Q,UC7R6hD_OlxZdunmCVqOpfsQ]"
